MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
POLES AMPERE,AMPERE2-450-Conv-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,3343.37625,3425.003,,4138.143,,5303.096,,1408.785625,,702.4181875,,435.25375,,297.3711563,,216.6620781,,156.4524219,,131.1638438
POLES AMPERE,AMPERE2-450-Conv-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6192.695,6423.512,,7981.499,,9754.31,,3329.416,,2411.13275,,2060.24875,,2050.545125,,2222.06475,,2464.20825,,2772.60975
POLES AMPERE,AMPERE2-450-Conv-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12876.69525,14144.0355,,16993.438,,18825.843,,1769.302625,,121.2140703,,-632.8635,,-860.4684688,,-1002.130703,,-1036.608522,,-2027.144391
POLES AMPERE,AMPERE2-450-Conv-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10420.689,11427.874,,13572.873,,14735.093,,1003.218688,,-474.9133438,,-1161.81825,,-1368.853625,,-1534.407875,,-1429.0655,,-2037.311625
POLES AMPERE,AMPERE2-450-Conv-HST,World,Emissions|F-Gases,Mt CO2-equiv/yr,387.0926484,450.4769688,,483.9493828,,713.589375,,88.49523941,,96.95914127,,102.7584855,,101.9563187,,99.28889087,,94.92081616,,80.55014432
POLES AMPERE,AMPERE2-450-Conv-LST,World,Emissions|CO2,Mt CO2/yr,29207.968,31769.918,,35921.04,,37311.64,,10695.249,,5323.5985,,2194.0115,,1592.428,,1483.145,,1721.485,,1985.639125
POLES AMPERE,AMPERE2-450-Conv-LST,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,1.75E-05,2.52E-04,,1098.021,,5542.887,,12507.463,,16412.005,,18422.696,,19324.086,,19542.228,,21286.876,,23129.55
POLES AMPERE,AMPERE2-450-Conv-LST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,31769.918,,35921.04,,37311.64,,10695.249,,5323.5985,,2194.0115,,1592.428,,1483.145,,1721.485,,1985.639125
POLES AMPERE,AMPERE2-450-Conv-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16331.27275,17626.7005,,20735.5335,,23512.5855,,8777.6535,,5137.5765,,3106.114402,,2801.593148,,2884.533934,,3054.56909,,3242.433164
POLES AMPERE,AMPERE2-450-Conv-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6795.2015,7779.225,,8885.64,,9337.98,,2894.00925,,1026.34,,-35.45169141,,-103.7500391,,-22.14061328,,55.28596484,,112.6244922
POLES AMPERE,AMPERE2-450-Conv-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,3343.37625,3424.195,,3986.9735,,4761.2985,,1576.56425,,822.82625,,482.9108438,,324.6201875,,234.7507969,,182.482125,,147.6559219
POLES AMPERE,AMPERE2-450-Conv-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6192.695,6423.2805,,7862.92,,9413.307,,4307.08,,3288.41025,,2658.65525,,2580.723,,2671.92375,,2816.801,,2982.15275
POLES AMPERE,AMPERE2-450-Conv-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12876.69525,14143.2175,,15185.5065,,13799.0545,,1917.5955,,186.022,,-912.1029023,,-1209.165148,,-1401.388934,,-1333.08409,,-1256.794039
POLES AMPERE,AMPERE2-450-Conv-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10420.689,11427.136,,11953.915,,10091.111,,820.6844375,,-772.3075,,-1724.29275,,-1966.530625,,-2131.4155,,-2257.4805,,-2404.68625
POLES AMPERE,AMPERE2-450-Conv-LST,World,Emissions|F-Gases,Mt CO2-equiv/yr,387.0926484,449.7285391,,418.1765156,,493.9060078,,95.00287228,,103.5817029,,106.6796835,,105.484356,,102.7664644,,99.13983014,,95.61319543
POLES AMPERE,AMPERE2-450-Conv-OPT,World,Emissions|CO2,Mt CO2/yr,29207.968,31770.702,,38495.8,,25202.48,,15394.594,,8629.085,,2725.457,,1289.833125,,946.5563125,,1118.9945,,1340.486625
POLES AMPERE,AMPERE2-450-Conv-OPT,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,1.75E-05,2.51E-04,,315.1652188,,7920.293,,13759.997,,18492.584,,19842.116,,20460.786,,20888.322,,22255.888,,23587.504
POLES AMPERE,AMPERE2-450-Conv-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,31770.702,,38495.8,,25202.48,,15394.594,,8629.085,,2725.457,,1289.833125,,946.5563125,,1118.9945,,1340.486625
POLES AMPERE,AMPERE2-450-Conv-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16331.27275,17627.17375,,21445.3095,,17981.40075,,12482.53988,,8435.355,,4425.27125,,3484.420781,,3281.353938,,3253.428344,,3290.707172
POLES AMPERE,AMPERE2-450-Conv-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6795.2015,7779.4155,,9322.571,,6861.308,,4413.3455,,2458.02475,,629.1074375,,228.8584375,,193.5761563,,213.7237188,,235.3322813
POLES AMPERE,AMPERE2-450-Conv-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,3343.37625,3424.24625,,4134.9505,,3317.14925,,1915.723875,,1151.99725,,561.9355625,,341.8265938,,234.2715313,,173.070375,,134.1898906
POLES AMPERE,AMPERE2-450-Conv-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6192.695,6423.512,,7987.788,,7802.9435,,6153.4705,,4825.333,,3234.22825,,2913.73575,,2853.50625,,2866.63425,,2921.185
POLES AMPERE,AMPERE2-450-Conv-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12876.69525,14143.52825,,17050.4905,,7221.07925,,2912.054125,,193.73,,-1699.81425,,-2194.587656,,-2334.797625,,-2134.433844,,-1950.220547
POLES AMPERE,AMPERE2-450-Conv-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10420.689,11427.447,,13619.331,,4525.921,,1414.24075,,-1035.288313,,-2550.77375,,-2932.16125,,-3041.35775,,-3009.20225,,-3031.07725
POLES AMPERE,AMPERE2-450-Conv-OPT,World,Emissions|F-Gases,Mt CO2-equiv/yr,387.0926484,450.4769688,,486.4366875,,141.025082,,98.37510782,,106.6673391,,108.3710138,,106.9033542,,104.1526863,,99.99612469,,95.82574319
POLES AMPERE,AMPERE2-450-EERE-OPT,World,Emissions|CO2,Mt CO2/yr,29207.968,31775.016,,38151.028,,18520.896,,9104.792,,6874.4175,,5709.1735,,5040.095,,4600.0455,,4309.813,,4084.0465
POLES AMPERE,AMPERE2-450-EERE-OPT,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,1.75E-05,1.67E-05,,0,,0,,0,,0,,0,,0,,0,,0,,0
POLES AMPERE,AMPERE2-450-EERE-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,31775.016,,38151.028,,18520.896,,9104.792,,6874.4175,,5709.1735,,5040.095,,4600.0455,,4309.813,,4084.0465
POLES AMPERE,AMPERE2-450-EERE-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16331.27275,17630.6215,,20673.51075,,10871.31675,,4601.73675,,3152.648219,,2771.1415,,2788.631219,,2883.052953,,2952.23875,,2989.601156
POLES AMPERE,AMPERE2-450-EERE-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6795.2015,7762.5,,9322.017,,4512.209,,1638.436375,,947.2138125,,794.9928125,,743.857875,,718.156375,,676.734875,,643.0361875
POLES AMPERE,AMPERE2-450-EERE-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,3343.37625,3397.8605,,3825.29575,,1786.74275,,669.296125,,447.1719063,,344.1861875,,291.9314688,,244.6707031,,201.8915,,168.5119688
POLES AMPERE,AMPERE2-450-EERE-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6192.695,6470.261,,7526.198,,4572.365,,2294.00425,,1758.2625,,1631.9625,,1752.841875,,1920.225875,,2073.612375,,2178.053
POLES AMPERE,AMPERE2-450-EERE-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12876.69525,14144.3945,,17477.51725,,7649.57925,,4503.05525,,3721.769281,,2938.032,,2251.463781,,1716.992547,,1357.57425,,1094.445344
POLES AMPERE,AMPERE2-450-EERE-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10420.689,11435.928,,14012.902,,5889.5065,,3632.5475,,3037.5045,,2349.56675,,1736.1325,,1263.856375,,949.5454375,,719.0265625
POLES AMPERE,AMPERE2-450-EERE-OPT,World,Emissions|F-Gases,Mt CO2-equiv/yr,387.0926484,450.8707969,,510.5188438,,72.5076781,,64.2756543,,61.70760654,,60.23157767,,59.11907114,,57.8059071,,56.18975598,,54.31839554
POLES AMPERE,AMPERE2-450-FullTech-HST,World,Emissions|CO2,Mt CO2/yr,29207.968,31744.3,,38407.924,,44151,,13193.699,,5326.2045,,932.8278125,,-748.043375,,-1683.33425,,-2155.09225,,-2285.11075
POLES AMPERE,AMPERE2-450-FullTech-HST,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,1.75E-05,2.45E-04,,200.5969063,,1687.084375,,10616.129,,16327.991,,20404.968,,22717.62,,24456.792,,25948.654,,26835.182
POLES AMPERE,AMPERE2-450-FullTech-HST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,31744.3,,38407.924,,44151,,13193.699,,5326.2045,,932.8278125,,-748.043375,,-1683.33425,,-2155.09225,,-2285.11075
POLES AMPERE,AMPERE2-450-FullTech-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16331.27275,17603.007,,21374.89275,,25165.765,,11623.1155,,7706.52475,,7066.21725,,8054.966875,,8870.623188,,9619.849188,,10287.58938
POLES AMPERE,AMPERE2-450-FullTech-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6795.2015,7776.9995,,9325.267,,10285.226,,3739.06075,,1665.999875,,1152.14775,,1578.596625,,1708.39925,,1693.457375,,1595.813
POLES AMPERE,AMPERE2-450-FullTech-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,3343.37625,3413.05,,4051.48525,,5176.856,,2179.42975,,1400.881375,,1158.4245,,1088.30525,,1048.228938,,1036.604313,,1051.365875
POLES AMPERE,AMPERE2-450-FullTech-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6192.695,6412.9575,,7998.1405,,9703.683,,5704.625,,4639.6435,,4755.645,,5388.065,,6113.995,,6889.7875,,7640.4105
POLES AMPERE,AMPERE2-450-FullTech-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12876.69525,14141.293,,17033.03125,,18985.235,,1570.5835,,-2380.32025,,-6133.389438,,-8803.01025,,-10553.95744,,-11774.94144,,-12572.70013
POLES AMPERE,AMPERE2-450-FullTech-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10420.689,11427.523,,13579.107,,14919.622,,1315.0495,,-2119.649,,-5486.6895,,-8073.6655,,-9817.968,,-11050.408,,-11839.459
POLES AMPERE,AMPERE2-450-FullTech-HST,World,Emissions|F-Gases,Mt CO2-equiv/yr,387.0926484,449.4259453,,497.7716953,,749.1867266,,93.75601154,,103.8832626,,112.1892426,,114.9241426,,114.4866777,,112.890654,,110.6807524
POLES AMPERE,AMPERE2-450-FullTech-LST,World,Emissions|CO2,Mt CO2/yr,29207.968,31743.668,,35867.644,,37071.16,,13712.435,,6435.829,,2501.2555,,822.022625,,-161.3822344,,-527.3955625,,-728.1165
POLES AMPERE,AMPERE2-450-FullTech-LST,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,1.75E-05,2.45E-04,,863.803625,,4537.997,,11877.445,,17296.804,,21324.992,,23972.912,,25816.022,,27222.194,,28136.976
POLES AMPERE,AMPERE2-450-FullTech-LST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,31743.668,,35867.644,,37071.16,,13712.435,,6435.829,,2501.2555,,822.022625,,-161.3822344,,-527.3955625,,-728.1165
POLES AMPERE,AMPERE2-450-FullTech-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16331.27275,17603.21,,20628.92075,,23383.7235,,12492.38,,9369.234,,9165.449875,,10243.98825,,10994.42438,,11741.5635,,12316.22013
POLES AMPERE,AMPERE2-450-FullTech-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6795.2015,7777.0815,,8907.327,,9372.355,,4146.832,,2378.96125,,1947.28025,,2273.496,,2270.467,,2162.64225,,1975.518125
POLES AMPERE,AMPERE2-450-FullTech-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,3343.37625,3413.072,,3899.47075,,4700.5525,,2240.294,,1574.65425,,1431.432625,,1418.66975,,1401.098375,,1418.69275,,1444.105
POLES AMPERE,AMPERE2-450-FullTech-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6192.695,6413.0565,,7822.123,,9310.816,,6105.254,,5415.6185,,5786.737,,6551.8225,,7322.859,,8160.2285,,8896.597
POLES AMPERE,AMPERE2-450-FullTech-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12876.69525,14140.458,,15238.72325,,13687.4365,,1220.055,,-2933.405,,-6664.194375,,-9421.965625,,-11155.80661,,-12268.95906,,-13044.33663
POLES AMPERE,AMPERE2-450-FullTech-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10420.689,11426.734,,12025.32,,10062.339,,802.9051875,,-2898.272,,-6277.2685,,-8995.213,,-10731.382,,-11821.127,,-12582.716
POLES AMPERE,AMPERE2-450-FullTech-LST,World,Emissions|F-Gases,Mt CO2-equiv/yr,387.0926484,449.7285078,,435.111,,542.2078437,,99.37120932,,108.6977188,,115.1852494,,117.1204659,,116.2996528,,114.3836032,,112.0143663
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,Emissions|CO2,Mt CO2/yr,29207.968,31721.332,,38475.752,,25201.58,,14195.288,,8329.388,,3936.3375,,1939.16825,,803.4916875,,230.0574531,,10.49537012
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,1.75E-05,1.53E-04,,168.9574844,,6569.028,,12360.673,,17894.216,,21946.224,,24751.386,,26624.538,,27916.45,,28751.762
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,31721.332,,38475.752,,25201.58,,14195.288,,8329.388,,3936.3375,,1939.16825,,803.4916875,,230.0574531,,10.49537012
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16331.27275,17591.56975,,21405.175,,18006.16875,,12674.06513,,11223.45813,,10621.48238,,11527.44925,,12196.83925,,12728.73338,,13247.96925
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6795.2015,7774.1305,,9346.37,,6884.267,,4274.812,,3062.86875,,2468.12475,,2680.83975,,2583.27375,,2381.54,,2161.68125
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,3343.37625,3411.84875,,4056.071,,3345.94525,,2056.241125,,1785.637375,,1624.052625,,1610.6595,,1607.0745,,1604.915375,,1635.92
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6192.695,6405.5905,,8002.734,,7775.9565,,6343.012,,6374.952,,6529.305,,7235.95,,8006.491,,8742.278,,9450.368
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12876.69525,14129.76225,,17070.577,,7195.41125,,1521.222875,,-2894.070125,,-6685.144875,,-9588.281,,-11393.34756,,-12498.67592,,-13237.47388
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10420.689,11414.96,,13605.773,,4609.667,,1013.5845,,-3011.11675,,-6421.4015,,-9267.495,,-11109.292,,-12184.568,,-12896.939
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,Emissions|F-Gases,Mt CO2-equiv/yr,387.0926484,441.4398828,,503.8205547,,155.6502393,,99.91638586,,108.8056515,,113.0037973,,114.6813941,,113.7870538,,111.6503588,,109.352604
POLES AMPERE,AMPERE2-450-LimBio-HST,World,Emissions|CO2,Mt CO2/yr,29207.968,31799.488,,38437.516,,44164.016,,8750.723,,3622.5935,,1316.482875,,726.8779375,,552.5404375,,625.4853125,,630.890375
POLES AMPERE,AMPERE2-450-LimBio-HST,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,1.75E-05,2.50E-04,,280.9064375,,2154.99925,,8636.549,,11474.979,,12405.445,,12181.009,,11645.855,,12120.518,,12574.129
POLES AMPERE,AMPERE2-450-LimBio-HST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,31799.488,,38437.516,,44164.016,,8750.723,,3622.5935,,1316.482875,,726.8779375,,552.5404375,,625.4853125,,630.890375
POLES AMPERE,AMPERE2-450-LimBio-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16331.27275,17628.56,,21453.4625,,25466.844,,7288.608125,,3801.987875,,2586.8195,,2525.622094,,2744.878172,,3024.292827,,3233.892281
POLES AMPERE,AMPERE2-450-LimBio-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6795.2015,7779.661,,9320.543,,10360.424,,2161.02675,,346.342125,,-337.6674375,,-272.973125,,-115.8345938,,11.01053027,,66.51671875
POLES AMPERE,AMPERE2-450-LimBio-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,3343.37625,3425.0685,,4143.8635,,5331.184,,1510.240375,,765.44575,,488.8549375,,335.2599688,,241.6105156,,186.7100469,,148.2105625
POLES AMPERE,AMPERE2-450-LimBio-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6192.695,6423.8305,,7989.056,,9775.236,,3617.341,,2690.2,,2435.632,,2463.33525,,2619.10225,,2826.57225,,3019.165
POLES AMPERE,AMPERE2-450-LimBio-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12876.69525,14170.928,,16984.0535,,18697.172,,1462.114875,,-179.394375,,-1270.336625,,-1798.744156,,-2192.337734,,-2398.807515,,-2603.001906
POLES AMPERE,AMPERE2-450-LimBio-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10420.689,11453.402,,13541.772,,14620.255,,847.0753125,,-495.3979375,,-1325.411375,,-1656.46975,,-1956.14,,-2235.54225,,-2534.842
POLES AMPERE,AMPERE2-450-LimBio-HST,World,Emissions|F-Gases,Mt CO2-equiv/yr,387.0926484,451.5369141,,485.8587266,,722.7469688,,90.25462637,,100.6403629,,108.2987776,,109.5184535,,107.7445464,,104.8676224,,101.2720261
POLES AMPERE,AMPERE2-450-LimBio-LST,World,Emissions|CO2,Mt CO2/yr,29207.968,31769.694,,35783.648,,37336.128,,10938.635,,5333.4815,,2354.7655,,1731.66125,,1455.211375,,1439.088625,,1531.313625
POLES AMPERE,AMPERE2-450-LimBio-LST,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,1.75E-05,2.51E-04,,1058.4385,,5071.796,,10839.175,,13502.946,,14366.402,,14255.045,,13728.112,,14208.461,,14673.901
POLES AMPERE,AMPERE2-450-LimBio-LST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,31769.694,,35783.648,,37336.128,,10938.635,,5333.4815,,2354.7655,,1731.66125,,1455.211375,,1439.088625,,1531.313625
POLES AMPERE,AMPERE2-450-LimBio-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16331.27275,17626.70075,,20756.673,,23764.997,,9296.131125,,5541.009688,,3947.625219,,3915.347313,,4045.659906,,4202.388,,4397.784625
POLES AMPERE,AMPERE2-450-LimBio-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6795.2015,7779.225,,8896.382,,9433.46,,3101.571,,1195.597625,,296.5255938,,312.4635625,,332.5223438,,326.5205625,,314.075625
POLES AMPERE,AMPERE2-450-LimBio-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,3343.37625,3424.19575,,3992.0105,,4829.033,,1664.506625,,872.0733125,,557.141125,,402.66425,,307.1590625,,249.9576875,,213.6025
POLES AMPERE,AMPERE2-450-LimBio-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6192.695,6423.28,,7868.2805,,9502.504,,4530.0535,,3473.33875,,3093.9585,,3200.2195,,3405.9785,,3625.90975,,3870.1065
POLES AMPERE,AMPERE2-450-LimBio-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12876.69525,14142.99325,,15026.975,,13571.131,,1642.503875,,-207.5281875,,-1592.859719,,-2183.686063,,-2590.448531,,-2763.299375,,-2866.471
POLES AMPERE,AMPERE2-450-LimBio-LST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10420.689,11426.887,,11806.541,,9872.883,,674.6240625,,-854.8290625,,-1903.37,,-2329.88475,,-2633.0455,,-2848.2415,,-2997.45475
POLES AMPERE,AMPERE2-450-LimBio-LST,World,Emissions|F-Gases,Mt CO2-equiv/yr,387.0926484,449.7285391,,419.5903594,,508.8312031,,96.44175995,,106.8109728,,112.0068268,,113.023781,,111.7228288,,109.4365777,,106.5189972
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,Emissions|CO2,Mt CO2/yr,29207.968,31760.34,,38434.68,,25274.496,,14939.168,,9012.835,,3314.76425,,1551.622,,826.6840625,,583.596875,,407.3667813
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,1.75E-05,2.56E-04,,266.2833125,,7281.5185,,12077.131,,15406.848,,15888.664,,15493.224,,14473.568,,14459.769,,14505.592
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,31760.34,,38434.68,,25274.496,,14939.168,,9012.835,,3314.76425,,1551.622,,826.6840625,,583.596875,,407.3667813
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16331.27275,17621.10775,,21472.912,,18183.52325,,12361.10463,,9150.935125,,5522.964563,,4564.439531,,4183.777313,,3999.918719,,3877.877172
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6795.2015,7776.9735,,9338.906,,6963.858,,4377.026,,2722.38125,,1031.623938,,616.91375,,458.8015,,375.8926875,,317.4110625
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,3343.37625,3423.57975,,4137.105,,3386.31875,,1901.510625,,1248.061875,,676.844125,,425.6755313,,287.7620625,,210.0150313,,156.1836094
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6192.695,6420.5545,,7996.901,,7833.3465,,6082.568,,5180.492,,3814.4965,,3521.85025,,3437.21375,,3414.011,,3404.2825
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12876.69525,14139.23225,,16961.768,,7090.97275,,2578.063375,,-138.100125,,-2208.200313,,-3012.817531,,-3357.09325,,-3416.321844,,-3470.510391
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10420.689,11423.139,,13514.376,,4412.0725,,1244.904875,,-1102.52175,,-2659.486,,-3222.6205,,-3390.5145,,-3452.38125,,-3539.29475
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,Emissions|F-Gases,Mt CO2-equiv/yr,387.0926484,443.9750938,,491.084625,,141.8446138,,99.75238171,,109.4974892,,113.6656346,,114.2723334,,112.8881961,,109.7726715,,106.4151052
POLES AMPERE,AMPERE2-450-LimSW-HST,World,Emissions|CO2,Mt CO2/yr,29207.968,31744.852,,38437.34,,44333.328,,12518.775,,4976.526,,1101.493375,,-463.8674063,,-1444.2825,,-1821.55125,,-2133.01425
POLES AMPERE,AMPERE2-450-LimSW-HST,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,1.75E-05,2.46E-04,,230.4769844,,1990.795,,12009.865,,18999.004,,24981.528,,29086.284,,32515.696,,35930.924,,39185.424
POLES AMPERE,AMPERE2-450-LimSW-HST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,31744.852,,38437.34,,44333.328,,12518.775,,4976.526,,1101.493375,,-463.8674063,,-1444.2825,,-1821.55125,,-2133.01425
POLES AMPERE,AMPERE2-450-LimSW-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16331.27275,17603.21,,21322.18325,,25050.2,,10742.55013,,7388.974,,7200.269125,,8188.79225,,8787.781875,,9477.000437,,10057.60519
POLES AMPERE,AMPERE2-450-LimSW-HST,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6795.2015,7777.0815,,9295.472,,10221.222,,3435.72675,,1602.550125,,1282.414875,,1671.666625,,1694.765375,,1634.6185,,1498.591875
